157
9.3	0.39	0.4	2.6	0.073	10.0	26.0	0.9984	3.34	0.75	10.2	6.0	
9.3	0.775	0.27	2.8	0.078	24.0	56.0	0.9984	3.31	0.67	10.6	6.0	
8.7	0.69	0.31	3.0	0.086	23.0	81.0	1.0002	3.48	0.74	11.6	6.0	
6.5	0.39	0.23	8.3	0.051	28.0	91.0	0.9952	3.44	0.55	12.1	6.0	
7.8	0.52	0.25	1.9	0.081	14.0	38.0	0.9984	3.43	0.65	9.0	6.0	
8.7	0.69	0.31	3.0	0.086	23.0	81.0	1.0002	3.48	0.74	11.6	6.0	
7.8	0.52	0.25	1.9	0.081	14.0	38.0	0.9984	3.43	0.65	9.0	6.0	
11.2	0.67	0.55	2.3	0.084	6.0	13.0	1.0	3.17	0.71	9.5	6.0	
10.0	0.59	0.31	2.2	0.09	26.0	62.0	0.9994	3.18	0.63	10.2	6.0	
10.0	0.59	0.31	2.2	0.09	26.0	62.0	0.9994	3.18	0.63	10.2	6.0	
10.7	0.4	0.48	2.1	0.125	15.0	49.0	0.998	3.03	0.81	9.7	6.0	
12.5	0.6	0.49	4.3	0.1	5.0	14.0	1.001	3.25	0.74	11.9	6.0	
10.9	0.21	0.49	2.8	0.088	11.0	32.0	0.9972	3.22	0.68	11.7	6.0	
9.8	0.25	0.49	2.7	0.088	15.0	33.0	0.9982	3.42	0.9	10.0	6.0	
7.0	0.38	0.49	2.5	0.097	33.0	85.0	0.9962	3.39	0.77	11.4	6.0	
8.2	0.42	0.49	2.6	0.084	32.0	55.0	0.9988	3.34	0.75	8.7	6.0	
9.1	0.22	0.24	2.1	0.078	1.0	28.0	0.999	3.41	0.87	10.3	6.0	
10.3	0.27	0.24	2.1	0.072	15.0	33.0	0.9956	3.22	0.66	12.8	6.0	
10.0	0.48	0.24	2.7	0.102	13.0	32.0	1.0	3.28	0.56	10.0	6.0	
10.4	0.33	0.63	2.8	0.084	5.0	22.0	0.9998	3.26	0.74	11.2	7.0	
10.4	0.33	0.63	2.8	0.084	5.0	22.0	0.9998	3.26	0.74	11.2	7.0	
11.6	0.32	0.55	2.8	0.081	35.0	67.0	1.0002	3.32	0.92	10.8	7.0	
9.2	0.41	0.5	2.5	0.055	12.0	25.0	0.9952	3.34	0.79	13.3	7.0	
8.9	0.4	0.51	2.6	0.052	13.0	27.0	0.995	3.32	0.9	13.4	7.0	
10.4	0.44	0.73	6.55	0.074	38.0	76.0	0.999	3.17	0.85	12.0	7.0	
10.4	0.44	0.73	6.55	0.074	38.0	76.0	0.999	3.17	0.85	12.0	7.0	
10.5	0.26	0.47	1.9	0.078	6.0	24.0	0.9976	3.18	1.04	10.9	7.0	
10.5	0.24	0.42	1.8	0.077	6.0	22.0	0.9976	3.21	1.05	10.8	7.0	
10.2	0.49	0.63	2.9	0.072	10.0	26.0	0.9968	3.16	0.78	12.5	7.0	
10.4	0.24	0.46	1.8	0.075	6.0	21.0	0.9976	3.25	1.02	10.8	7.0	
13.3	0.29	0.75	2.8	0.084	23.0	43.0	0.9986	3.04	0.68	11.4	7.0	
10.5	0.51	0.64	2.4	0.107	6.0	15.0	0.9973	3.09	0.66	11.8	7.0	
10.5	0.51	0.64	2.4	0.107	6.0	15.0	0.9973	3.09	0.66	11.8	7.0	
12.9	0.35	0.49	5.8	0.066	5.0	35.0	1.0014	3.2	0.66	12.0	7.0	
12.0	0.28	0.49	1.9	0.074	10.0	21.0	0.9976	2.98	0.66	9.9	7.0	
11.8	0.33	0.49	3.4	0.093	54.0	80.0	1.0002	3.3	0.76	10.7	7.0	
11.1	0.31	0.49	2.7	0.094	16.0	47.0	0.9986	3.12	1.02	10.6	7.0	
10.2	0.29	0.49	2.6	0.059	5.0	13.0	0.9976	3.05	0.74	10.5	7.0	
9.1	0.4	0.5	1.8	0.071	7.0	16.0	0.99462	3.21	0.69	12.5	8.0	
